Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-02,05:44:00,224,0,243060,1e3,0,0,0
2007-02-02,05:45:00,224,0,242990,1e3,0,0,0
2007-02-02,05:46:00,224,0,242790,1e3,0,0,0
2007-02-02,05:47:00,226,0,243190,1e3,0,0,0
2007-02-02,05:48:00,222,0,242070,1e3,0,0,0
2007-02-02,05:49:00,224,0,242090,1e3,0,0,0
2007-02-02,05:50:00,224,0,242750,1e3,0,0,0
2007-02-02,05:51:00,224,0,242870,1e3,0,0,0
2007-02-02,05:52:00,224,0,242930,1e3,0,0,0
2007-02-02,05:53:00,226,0,243140,1e3,0,0,0
2007-02-02,05:54:00,224,0,243150,1e3,0,0,0
2007-02-02,05:55:00,226,0,243170,1e3,0,0,0
2007-02-02,05:56:00,224,0,242840,1e3,0,0,0
2007-02-02,05:57:00,224,0,242570,1e3,0,0,0
2007-02-02,05:58:00,300,80,242610,1400,0,0,0
2007-02-02,05:59:00,312,114,242960,1400,0,1e3,0
2007-02-02,06:00:00,316,116,243450,1400,0,1e3,0
2007-02-02,06:01:00,318,122,244470,1400,0,1e3,0
2007-02-02,06:02:00,320,124,245010,1400,0,2e3,0
2007-02-02,06:03:00,388,192,243840,1800,0,1e3,0
2007-02-02,06:04:00,430,262,244510,2e3,0,2e3,0
2007-02-02,06:05:00,424,260,244010,2e3,0,1e3,0
2007-02-02,06:06:00,492,334,243710,2400,0,2e3,0
2007-02-02,06:07:00,494,360,242870,2400,0,1e3,0
2007-02-02,06:08:00,490,354,242050,2400,0,1e3,0
2007-02-02,06:09:00,488,356,242350,2400,0,2e3,0
2007-02-02,06:10:00,486,356,242300,2400,0,1e3,0
2007-02-02,06:11:00,482,358,242630,2400,0,1e3,0
2007-02-02,06:12:00,482,364,243770,2400,0,2e3,0
2007-02-02,06:13:00,478,362,243440,2400,0,1e3,0
2007-02-02,06:14:00,476,362,243480,2400,0,1e3,0
2007-02-02,06:15:00,472,362,243220,2400,0,2e3,0
2007-02-02,06:16:00,402,256,242910,2e3,0,1e3,0
2007-02-02,06:17:00,382,226,242520,1800,0,1e3,0
2007-02-02,06:18:00,306,116,243200,1400,0,1e3,0
2007-02-02,06:19:00,306,116,243350,1400,0,2e3,0
2007-02-02,06:20:00,306,118,243780,1400,0,1e3,0
2007-02-02,06:21:00,302,114,242900,1400,0,1e3,0
2007-02-02,06:22:00,302,114,242660,1400,0,1e3,0
2007-02-02,06:23:00,302,116,243300,1400,0,2e3,0
2007-02-02,06:24:00,302,116,243210,1400,0,1e3,0
2007-02-02,06:25:00,300,112,242490,1200,0,1e3,0
2007-02-02,06:26:00,302,118,243830,1400,0,1e3,0
2007-02-02,06:27:00,302,118,243900,1400,0,1e3,0
2007-02-02,06:28:00,290,96,242730,1200,0,1e3,0
2007-02-02,06:29:00,228,0,242500,1e3,0,0,0
2007-02-02,06:30:00,276,0,241850,1200,0,0,0
2007-02-02,06:31:00,424,0,241580,1800,0,0,0
2007-02-02,06:32:00,422,0,241280,1600,0,0,0
2007-02-02,06:33:00,422,0,241140,1600,0,0,0
2007-02-02,06:34:00,434,0,241350,1800,0,0,0
2007-02-02,06:35:00,538,0,241390,2200,0,0,0
2007-02-02,06:36:00,514,0,241740,2e3,0,0,0
2007-02-02,06:37:00,842,0,241210,4e3,0,0,3e3
2007-02-02,06:38:00,2654,0,239390,12400,0,0,18e3
2007-02-02,06:39:00,4862,0,236930,20400,0,0,18e3
2007-02-02,06:40:00,5448,0,236490,23e3,0,0,18e3
2007-02-02,06:41:00,4414,0,237260,19400,0,0,17e3
2007-02-02,06:42:00,2796,0,239360,11600,0,0,18e3
2007-02-02,06:43:00,3320,0,238730,13800,0,0,17e3
2007-02-02,06:44:00,3208,118,239090,13600,0,0,18e3
2007-02-02,06:45:00,3042,170,239090,12800,0,0,17e3
2007-02-02,06:46:00,2646,144,240080,11400,0,0,18e3
2007-02-02,06:47:00,1954,124,239760,8200,0,0,18e3
2007-02-02,06:48:00,2262,106,239740,9400,0,0,17e3
2007-02-02,06:49:00,2294,180,240010,9600,0,0,18e3
2007-02-02,06:50:00,2206,212,240270,9200,0,0,18e3
2007-02-02,06:51:00,2114,212,240180,8800,0,0,18e3
2007-02-02,06:52:00,2112,214,240470,8800,0,0,17e3
2007-02-02,06:53:00,2108,214,240380,8800,0,0,18e3
2007-02-02,06:54:00,2110,216,240670,8800,0,0,18e3
2007-02-02,06:55:00,2112,216,240760,8800,0,0,17e3
2007-02-02,06:56:00,2090,214,240180,8600,0,0,18e3
2007-02-02,06:57:00,2102,218,240970,8800,0,0,18e3
2007-02-02,06:58:00,2100,174,240620,8800,0,0,18e3
2007-02-02,06:59:00,2052,78,240010,8400,0,0,17e3
2007-02-02,07:00:00,2046,64,239730,8400,0,0,18e3
2007-02-02,07:01:00,1986,0,239630,8200,0,0,18e3
2007-02-02,07:02:00,1986,0,239710,8200,0,0,17e3
2007-02-02,07:03:00,1970,0,238890,8200,0,0,18e3
2007-02-02,07:04:00,1962,0,238160,8200,0,0,17e3
2007-02-02,07:05:00,1956,0,237980,8200,0,0,17e3
2007-02-02,07:06:00,1952,0,237780,8200,0,0,18e3
2007-02-02,07:07:00,1954,0,237720,8200,0,0,17e3
2007-02-02,07:08:00,1956,0,237920,8200,0,0,17e3
2007-02-02,07:09:00,1954,0,237510,8200,0,0,18e3
2007-02-02,07:10:00,1962,0,237980,8200,0,0,17e3
2007-02-02,07:11:00,1974,0,238880,8200,0,0,18e3
2007-02-02,07:12:00,1986,0,239850,8200,0,0,17e3
2007-02-02,07:13:00,1980,0,239770,8200,0,0,18e3
2007-02-02,07:14:00,1980,0,239900,8200,0,0,18e3
2007-02-02,07:15:00,1974,0,239300,8200,0,0,17e3
2007-02-02,07:16:00,1984,0,239440,8200,0,0,18e3
2007-02-02,07:17:00,2014,0,240550,8400,0,0,17e3
2007-02-02,07:18:00,2026,0,241250,8400,0,0,18e3
2007-02-02,07:19:00,2016,0,240960,8400,0,0,18e3
2007-02-02,07:20:00,2006,0,240820,8200,0,0,18e3
2007-02-02,07:21:00,1990,0,239660,8200,0,0,17e3
2007-02-02,07:22:00,1986,0,238230,8200,0,0,18e3
2007-02-02,07:23:00,2088,0,237830,8800,0,0,17e3
2007-02-02,07:24:00,2076,98,238090,8600,0,0,18e3
2007-02-02,07:25:00,2062,102,238070,8600,0,0,17e3
2007-02-02,07:26:00,2058,102,238210,8600,0,0,17e3
2007-02-02,07:27:00,2320,104,238890,9800,0,0,18e3
2007-02-02,07:28:00,2736,106,238720,11400,0,0,17e3
2007-02-02,07:29:00,2322,256,238560,9800,0,0,18e3
2007-02-02,07:30:00,2296,230,238750,9600,0,0,17e3
2007-02-02,07:31:00,2324,102,238610,9600,0,0,18e3
2007-02-02,07:32:00,2346,102,238720,9800,0,0,17e3
2007-02-02,07:33:00,2414,102,239090,1e4,0,0,18e3
2007-02-02,07:34:00,2444,96,237670,10200,0,0,17e3
2007-02-02,07:35:00,2464,102,239140,10200,0,0,17e3
2007-02-02,07:36:00,2522,168,238810,10600,0,0,18e3
2007-02-02,07:37:00,2536,202,238950,10600,0,0,17e3
2007-02-02,07:38:00,2504,206,239780,10400,0,0,18e3
2007-02-02,07:39:00,2386,110,239490,1e4,0,0,18e3
2007-02-02,07:40:00,2412,80,239330,1e4,0,0,17e3
2007-02-02,07:41:00,2440,74,238320,10200,0,0,18e3
2007-02-02,07:42:00,2736,72,237890,11600,0,0,17e3
2007-02-02,07:43:00,3186,64,236390,13600,0,0,17e3
2007-02-02,07:44:00,2412,66,236620,10200,0,0,17e3
2007-02-02,07:45:00,2432,74,238450,10200,0,0,18e3
2007-02-02,07:46:00,2444,74,239460,10200,0,0,17e3
2007-02-02,07:47:00,2504,68,238450,10400,0,0,18e3
2007-02-02,07:48:00,2432,0,237450,10200,0,0,17e3
2007-02-02,07:49:00,2390,0,237800,1e4,0,0,17e3
2007-02-02,07:50:00,2246,0,237520,9400,0,0,18e3
2007-02-02,07:51:00,2210,0,237460,9200,0,0,17e3
2007-02-02,07:52:00,2206,0,238680,9200,0,0,17e3
2007-02-02,07:53:00,2314,148,238250,9600,0,0,18e3
2007-02-02,07:54:00,2676,0,237340,11200,0,0,17e3
2007-02-02,07:55:00,2686,0,235760,11400,0,0,17e3
2007-02-02,07:56:00,2694,0,236140,11400,0,0,17e3
2007-02-02,07:57:00,2844,0,236350,12e3,0,0,17e3
2007-02-02,07:58:00,2880,0,236330,12200,0,0,17e3
2007-02-02,07:59:00,2922,0,235360,12400,0,0,17e3
2007-02-02,08:00:00,2904,0,235450,12200,0,0,17e3
2007-02-02,08:01:00,2842,0,235320,12e3,0,0,17e3
2007-02-02,08:02:00,2052,0,236200,8800,0,0,17e3
2007-02-02,08:03:00,1908,0,239290,8e3,0,0,18e3
2007-02-02,08:04:00,1924,56,239030,8e3,0,0,17e3
2007-02-02,08:05:00,1550,96,239410,6400,0,0,18e3
2007-02-02,08:06:00,1884,100,238840,7800,0,0,18e3
2007-02-02,08:07:00,1774,90,238690,7400,0,0,17e3
2007-02-02,08:08:00,1960,94,238990,8200,0,0,17e3
2007-02-02,08:09:00,2252,96,238640,9400,0,0,18e3
2007-02-02,08:10:00,1826,98,239280,7600,0,0,17e3
2007-02-02,08:11:00,1378,102,239720,5600,0,0,18e3
2007-02-02,08:12:00,1366,98,239120,5600,0,0,18e3
2007-02-02,08:13:00,1372,102,239760,5600,0,0,17e3
2007-02-02,08:14:00,1368,100,239320,5600,0,0,18e3
2007-02-02,08:15:00,1372,102,239830,5600,0,0,17e3
2007-02-02,08:16:00,1374,102,240080,5600,0,0,18e3
2007-02-02,08:17:00,1374,104,240080,5600,0,0,18e3
2007-02-02,08:18:00,1380,106,240710,5600,0,0,18e3
2007-02-02,08:19:00,1358,82,240030,5600,0,0,17e3
2007-02-02,08:20:00,1286,0,240580,5200,0,0,18e3
2007-02-02,08:21:00,1278,0,239740,5200,0,0,18e3
2007-02-02,08:22:00,1370,74,239690,5600,0,0,17e3
2007-02-02,08:23:00,1354,72,239950,5600,0,0,18e3
2007-02-02,08:24:00,1354,72,239860,5600,0,0,17e3
2007-02-02,08:25:00,1356,74,240220,5600,0,0,18e3
2007-02-02,08:26:00,1356,74,240320,5600,0,0,18e3
2007-02-02,08:27:00,1356,74,240330,5600,0,0,17e3
2007-02-02,08:28:00,1444,182,240720,6e3,0,0,18e3
2007-02-02,08:29:00,1438,198,240450,6e3,0,2e3,18e3
2007-02-02,08:30:00,1444,202,241350,6e3,0,1e3,18e3
2007-02-02,08:31:00,1446,202,241450,6e3,0,2e3,18e3
2007-02-02,08:32:00,1446,202,241150,6e3,0,1e3,17e3
2007-02-02,08:33:00,1422,162,240800,5800,0,1e3,18e3
2007-02-02,08:34:00,1374,94,240480,5600,0,2e3,18e3
2007-02-02,08:35:00,1374,94,240490,5600,0,1e3,18e3
2007-02-02,08:36:00,1376,94,240590,5600,0,2e3,17e3
2007-02-02,08:37:00,1372,94,240390,5600,0,1e3,18e3
2007-02-02,08:38:00,1362,90,239640,5600,0,1e3,18e3
2007-02-02,08:39:00,1356,90,239640,5600,0,2e3,17e3
2007-02-02,08:40:00,1358,90,239850,5600,0,1e3,18e3
2007-02-02,08:41:00,1356,90,239760,5600,0,1e3,18e3
2007-02-02,08:42:00,1356,88,239530,5600,0,2e3,17e3
2007-02-02,08:43:00,1350,86,238800,5600,0,1e3,18e3
2007-02-02,08:44:00,1386,120,238350,5800,0,1e3,17e3
2007-02-02,08:45:00,1468,222,239640,6200,0,2e3,18e3
2007-02-02,08:46:00,1468,224,240140,6200,0,1e3,17e3
2007-02-02,08:47:00,1464,224,240060,6e3,0,1e3,18e3
2007-02-02,08:48:00,1460,222,239800,6e3,0,1e3,18e3
2007-02-02,08:49:00,1450,220,239210,6e3,0,2e3,17e3
2007-02-02,08:50:00,1442,216,238620,6e3,0,1e3,17e3
2007-02-02,08:51:00,1442,216,238700,6e3,0,1e3,18e3
2007-02-02,08:52:00,1440,216,238690,6e3,0,1e3,17e3
2007-02-02,08:53:00,1448,222,239580,6e3,0,1e3,18e3
2007-02-02,08:54:00,1452,224,240090,6e3,0,2e3,18e3
2007-02-02,08:55:00,1444,220,239540,6e3,0,1e3,17e3
2007-02-02,08:56:00,1440,218,239220,6e3,0,1e3,18e3
2007-02-02,08:57:00,1438,218,239060,6e3,0,1e3,17e3
2007-02-02,08:58:00,1406,162,239080,5800,0,1e3,18e3
2007-02-02,08:59:00,1366,98,238920,5600,0,0,17e3
2007-02-02,09:00:00,1276,0,238270,5200,0,0,18e3
2007-02-02,09:01:00,1262,0,237750,5200,0,0,17e3
2007-02-02,09:02:00,1260,0,237590,5200,0,0,17e3
2007-02-02,09:03:00,1262,0,237710,5200,0,0,18e3
2007-02-02,09:04:00,1262,0,237890,5200,0,0,17e3
2007-02-02,09:05:00,1272,0,238660,5200,0,0,17e3
2007-02-02,09:06:00,1278,0,239360,5200,0,0,18e3
2007-02-02,09:07:00,1274,0,239570,5200,0,0,18e3
2007-02-02,09:08:00,1334,0,239410,5600,0,0,17e3
2007-02-02,09:09:00,1344,68,239080,5600,0,0,18e3
2007-02-02,09:10:00,1340,66,238680,5600,0,0,17e3
2007-02-02,09:11:00,1340,68,238740,5600,0,0,18e3
2007-02-02,09:12:00,1340,68,238810,5600,0,0,17e3
2007-02-02,09:13:00,1344,68,238970,5600,0,0,18e3
2007-02-02,09:14:00,1344,68,238830,5600,0,0,17e3
2007-02-02,09:15:00,1344,68,238900,5600,0,0,17e3
2007-02-02,09:16:00,1344,70,238960,5600,0,0,18e3
2007-02-02,09:17:00,1342,68,238910,5600,0,0,17e3
2007-02-02,09:18:00,1340,68,238710,5600,0,0,18e3
2007-02-02,09:19:00,1328,50,239360,5400,0,0,17e3
2007-02-02,09:20:00,1270,0,239120,5200,0,0,18e3
2007-02-02,09:21:00,1266,0,238870,5200,0,0,17e3
2007-02-02,09:22:00,1270,0,239240,5200,0,0,18e3
2007-02-02,09:23:00,1288,0,239380,5400,0,0,18e3
2007-02-02,09:24:00,1306,0,238700,5400,0,0,17e3
2007-02-02,09:25:00,1394,116,238500,5800,0,0,17e3
2007-02-02,09:26:00,1392,116,238580,5800,0,0,18e3
2007-02-02,09:27:00,1386,114,238400,5800,0,0,17e3
2007-02-02,09:28:00,1390,116,238470,5800,0,0,18e3
2007-02-02,09:29:00,1394,116,238560,5800,0,0,17e3
2007-02-02,09:30:00,1386,114,238040,5800,0,0,18e3
2007-02-02,09:31:00,1374,112,237540,5800,0,0,17e3
2007-02-02,09:32:00,1370,112,237560,5800,0,0,17e3
2007-02-02,09:33:00,1364,110,237120,5800,0,0,17e3
2007-02-02,09:34:00,1360,108,236650,5600,0,0,18e3
2007-02-02,09:35:00,1360,108,236760,5600,0,0,17e3
2007-02-02,09:36:00,1400,108,237080,5800,0,0,17e3
2007-02-02,09:37:00,1416,108,236890,6e3,0,0,17e3
2007-02-02,09:38:00,1358,110,237240,5600,0,0,17e3
2007-02-02,09:39:00,1678,110,236750,7e3,0,0,18e3
2007-02-02,09:40:00,1762,50,237020,7400,0,0,17e3
2007-02-02,09:41:00,1786,0,237160,7600,0,0,17e3
2007-02-02,09:42:00,1794,0,237440,7600,0,0,17e3
2007-02-02,09:43:00,1792,0,237390,7600,0,0,18e3
2007-02-02,09:44:00,1794,0,237210,7600,0,0,17e3
2007-02-02,09:45:00,1790,0,237e3,7600,0,0,17e3
2007-02-02,09:46:00,1782,0,237010,7600,0,0,17e3
2007-02-02,09:47:00,1784,0,236980,7600,0,0,17e3
2007-02-02,09:48:00,1784,0,237230,7600,0,0,18e3
2007-02-02,09:49:00,1790,0,237510,7600,0,0,17e3
2007-02-02,09:50:00,1786,0,237430,7600,0,0,17e3
2007-02-02,09:51:00,1788,0,237390,7600,0,0,17e3
2007-02-02,09:52:00,1784,0,237180,7600,0,0,18e3
2007-02-02,09:53:00,1790,0,237690,7600,0,0,17e3
2007-02-02,09:54:00,1852,48,238470,7800,0,0,17e3
2007-02-02,09:55:00,1866,100,238100,7800,0,0,18e3
2007-02-02,09:56:00,1858,96,237220,7800,0,0,17e3
2007-02-02,09:57:00,1866,98,237640,7800,0,0,17e3
2007-02-02,09:58:00,1858,96,237320,7800,0,0,18e3
2007-02-02,09:59:00,1858,96,237250,7800,0,0,17e3
2007-02-02,10:00:00,1862,98,237780,7800,0,0,17e3
2007-02-02,10:01:00,1860,98,237660,7800,0,0,17e3
2007-02-02,10:02:00,1864,98,237490,7800,0,0,18e3
2007-02-02,10:03:00,1850,90,236350,7800,0,0,17e3
2007-02-02,10:04:00,1848,92,236550,7800,0,0,17e3
2007-02-02,10:05:00,1878,106,236540,8e3,0,0,17e3
2007-02-02,10:06:00,1896,120,236480,8e3,0,0,17e3
2007-02-02,10:07:00,1904,124,236840,8e3,0,0,18e3
2007-02-02,10:08:00,1886,118,236370,8e3,0,0,17e3
2007-02-02,10:09:00,1876,116,236e3,8e3,0,0,17e3
2007-02-02,10:10:00,1884,120,236400,8e3,0,0,17e3
2007-02-02,10:11:00,1876,118,236250,8e3,0,0,17e3
2007-02-02,10:12:00,1874,118,236390,8e3,0,0,17e3
2007-02-02,10:13:00,1874,116,235720,8e3,0,0,17e3
2007-02-02,10:14:00,1858,112,234590,8e3,0,0,17e3
2007-02-02,10:15:00,1862,114,234960,8e3,0,0,17e3
2007-02-02,10:16:00,1860,114,235020,8e3,0,0,17e3
2007-02-02,10:17:00,1862,116,235030,8e3,0,0,17e3
2007-02-02,10:18:00,1860,114,234860,8e3,0,0,17e3
2007-02-02,10:19:00,1856,114,234730,8e3,0,0,17e3
2007-02-02,10:20:00,1864,114,235090,8e3,0,0,16e3
2007-02-02,10:21:00,1814,0,235870,7800,0,0,18e3
2007-02-02,10:22:00,1772,0,235710,7600,0,0,17e3
2007-02-02,10:23:00,1778,0,236070,7600,0,0,17e3
2007-02-02,10:24:00,1784,0,236460,7600,0,0,17e3
2007-02-02,10:25:00,1782,0,235890,7600,0,0,17e3
2007-02-02,10:26:00,1784,0,236640,7600,0,0,17e3
2007-02-02,10:27:00,1778,0,236520,7600,0,0,17e3
2007-02-02,10:28:00,1794,0,237270,7600,0,0,17e3
2007-02-02,10:29:00,1786,0,237300,7600,0,0,18e3
2007-02-02,10:30:00,1506,46,238310,6400,0,0,17e3
2007-02-02,10:31:00,1726,0,238130,7400,0,0,17e3
2007-02-02,10:32:00,1764,0,237580,7400,0,0,18e3
2007-02-02,10:33:00,1752,0,236990,7400,0,0,17e3
2007-02-02,10:34:00,1744,0,236660,7400,0,0,17e3
2007-02-02,10:35:00,1746,0,236590,7400,0,0,17e3
2007-02-02,10:36:00,1756,0,237580,7400,0,0,17e3
2007-02-02,10:37:00,1750,0,237470,7400,0,0,18e3
2007-02-02,10:38:00,1832,0,237180,7800,0,0,17e3
2007-02-02,10:39:00,1578,0,238010,6800,0,0,17e3
2007-02-02,10:40:00,398,62,238970,1800,0,0,0
2007-02-02,10:41:00,408,96,238940,1800,0,0,0
2007-02-02,10:42:00,1048,88,238110,4800,0,0,9e3
2007-02-02,10:43:00,1462,84,238140,6e3,0,0,18e3
2007-02-02,10:44:00,1460,84,237970,6e3,0,0,17e3
2007-02-02,10:45:00,1414,84,237990,5800,0,0,18e3
2007-02-02,10:46:00,1528,148,237430,6400,0,0,17e3
2007-02-02,10:47:00,1688,206,236940,7200,0,0,17e3
2007-02-02,10:48:00,2084,206,236040,8800,0,0,17e3
2007-02-02,10:49:00,1930,202,235370,8200,0,0,17e3
2007-02-02,10:50:00,1432,208,237010,6e3,0,0,18e3
2007-02-02,10:51:00,1382,138,237150,5800,0,0,17e3
2007-02-02,10:52:00,1364,110,237380,5600,0,0,17e3
2007-02-02,10:53:00,1364,112,237600,5600,0,0,17e3
2007-02-02,10:54:00,1364,112,237550,5600,0,0,18e3
2007-02-02,10:55:00,1356,108,236980,5600,0,0,17e3
2007-02-02,10:56:00,1364,110,237390,5600,0,0,17e3
2007-02-02,10:57:00,1374,114,238250,5800,0,0,18e3
2007-02-02,10:58:00,1374,114,238320,5800,0,0,17e3
2007-02-02,10:59:00,1370,114,237880,5800,0,0,17e3
2007-02-02,11:00:00,1364,112,237410,5600,0,0,18e3
2007-02-02,11:01:00,1402,148,237290,6e3,0,0,17e3
2007-02-02,11:02:00,1356,104,237770,5600,0,1e3,17e3
2007-02-02,11:03:00,1358,104,237950,5600,0,1e3,18e3
2007-02-02,11:04:00,1354,102,237650,5600,0,1e3,17e3
2007-02-02,11:05:00,1358,104,237920,5600,0,2e3,17e3
2007-02-02,11:06:00,1356,102,237650,5600,0,1e3,17e3
2007-02-02,11:07:00,1358,104,237880,5600,0,2e3,18e3
2007-02-02,11:08:00,1352,100,237210,5600,0,1e3,17e3
2007-02-02,11:09:00,1352,102,237310,5600,0,1e3,17e3
2007-02-02,11:10:00,1350,100,237180,5600,0,2e3,18e3
2007-02-02,11:11:00,1354,102,237570,5600,0,1e3,17e3
2007-02-02,11:12:00,1362,104,238400,5600,0,1e3,17e3
2007-02-02,11:13:00,1364,106,238590,5600,0,2e3,18e3
2007-02-02,11:14:00,1358,104,238190,5600,0,1e3,17e3
2007-02-02,11:15:00,1358,104,238220,5600,0,2e3,17e3
2007-02-02,11:16:00,1352,102,237780,5600,0,1e3,18e3
2007-02-02,11:17:00,1352,102,237950,5600,0,1e3,17e3
2007-02-02,11:18:00,1354,102,238060,5600,0,1e3,18e3
2007-02-02,11:19:00,1344,100,237340,5600,0,2e3,17e3
2007-02-02,11:20:00,1348,102,237740,5600,0,1e3,17e3
2007-02-02,11:21:00,1348,104,238040,5600,0,1e3,17e3
2007-02-02,11:22:00,1344,102,238160,5600,0,1e3,18e3
2007-02-02,11:23:00,1344,102,238180,5600,0,2e3,17e3
2007-02-02,11:24:00,1340,102,237890,5600,0,1e3,18e3
2007-02-02,11:25:00,1374,120,238270,5800,0,1e3,17e3
2007-02-02,11:26:00,1434,212,237880,6e3,0,1e3,17e3
2007-02-02,11:27:00,1522,330,237680,6400,0,1e3,18e3
2007-02-02,11:28:00,1518,328,237330,6400,0,2e3,17e3
2007-02-02,11:29:00,1524,332,237850,6400,0,1e3,17e3
2007-02-02,11:30:00,1514,328,237210,6400,0,1e3,17e3
2007-02-02,11:31:00,1500,310,237330,6400,0,1e3,18e3
2007-02-02,11:32:00,1444,214,237800,6e3,0,0,17e3
2007-02-02,11:33:00,1434,210,237090,6e3,0,0,17e3
2007-02-02,11:34:00,1422,208,236620,6e3,0,0,17e3
2007-02-02,11:35:00,1420,208,236720,6e3,0,0,18e3
2007-02-02,11:36:00,1420,210,236910,6e3,0,0,17e3
2007-02-02,11:37:00,1382,142,237970,5800,0,0,17e3
2007-02-02,11:38:00,1364,114,237950,5600,0,0,17e3
2007-02-02,11:39:00,1358,112,237580,5600,0,0,18e3
2007-02-02,11:40:00,1356,112,237400,5600,0,0,17e3
2007-02-02,11:41:00,1354,110,237250,5600,0,0,17e3
2007-02-02,11:42:00,1298,0,236830,5400,0,0,17e3
2007-02-02,11:43:00,1266,0,237370,5200,0,0,18e3
2007-02-02,11:44:00,1266,0,237060,5200,0,0,17e3
2007-02-02,11:45:00,1276,0,237810,5200,0,0,17e3
2007-02-02,11:46:00,1272,0,237820,5200,0,0,18e3
2007-02-02,11:47:00,1274,0,238440,5200,0,0,17e3
2007-02-02,11:48:00,1276,0,238530,5200,0,0,17e3
2007-02-02,11:49:00,1284,0,239370,5200,0,0,18e3
2007-02-02,11:50:00,1274,0,238440,5200,0,0,17e3
2007-02-02,11:51:00,1282,0,239160,5200,0,0,18e3
2007-02-02,11:52:00,1286,0,239500,5200,0,0,17e3
2007-02-02,11:53:00,1290,0,239880,5400,0,0,18e3
2007-02-02,11:54:00,1294,0,240230,5400,0,0,18e3
2007-02-02,11:55:00,1300,0,240800,5400,0,0,18e3
2007-02-02,11:56:00,1292,0,240050,5400,0,0,17e3
2007-02-02,11:57:00,412,0,241400,2400,0,0,4e3
2007-02-02,11:58:00,232,0,241760,1e3,0,0,0
2007-02-02,11:59:00,232,0,241940,1e3,0,0,0
2007-02-02,12:00:00,232,0,241860,1e3,0,0,0
2007-02-02,12:01:00,232,0,241930,1e3,0,0,0
2007-02-02,12:02:00,232,0,241850,1e3,0,0,0
2007-02-02,12:03:00,232,0,241500,1e3,0,0,0
2007-02-02,12:04:00,232,0,241890,1e3,0,0,0
2007-02-02,12:05:00,232,0,241470,1e3,0,0,0
2007-02-02,12:06:00,232,0,241190,1e3,0,0,0
2007-02-02,12:07:00,328,104,239830,1600,0,0,0
2007-02-02,12:08:00,338,128,239230,1400,0,0,0
2007-02-02,12:09:00,330,124,238120,1400,0,0,0
2007-02-02,12:10:00,330,124,238250,1400,0,0,0
2007-02-02,12:11:00,406,204,237390,2e3,0,0,0
2007-02-02,12:12:00,402,224,238130,1800,0,0,0
2007-02-02,12:13:00,400,222,237680,1800,0,0,0
2007-02-02,12:14:00,400,226,238340,1800,0,0,0
2007-02-02,12:15:00,400,228,238500,1800,0,0,0
2007-02-02,12:16:00,398,232,239210,1800,0,0,0
2007-02-02,12:17:00,396,228,238740,1800,0,0,0
2007-02-02,12:18:00,394,230,239150,1800,0,0,0
2007-02-02,12:19:00,392,228,238700,1800,0,0,0
2007-02-02,12:20:00,392,230,238910,1800,0,0,0
2007-02-02,12:21:00,388,224,237930,1800,0,0,0
2007-02-02,12:22:00,350,174,238650,1600,0,0,0
2007-02-02,12:23:00,226,0,238450,1e3,0,0,0
2007-02-02,12:24:00,238,0,239420,1e3,0,0,0
2007-02-02,12:25:00,284,0,239210,1200,0,0,0
2007-02-02,12:26:00,554,0,239360,2200,0,0,0
2007-02-02,12:27:00,644,0,238650,2800,0,0,0
2007-02-02,12:28:00,834,94,238670,3400,0,0,0
2007-02-02,12:29:00,828,92,237520,3400,0,0,0
2007-02-02,12:30:00,830,92,238250,3400,0,0,0
2007-02-02,12:31:00,830,90,238370,3400,0,0,0
2007-02-02,12:32:00,832,90,238750,3400,0,0,0
2007-02-02,12:33:00,830,88,238260,3400,0,0,0
2007-02-02,12:34:00,832,88,238670,3400,0,0,0
2007-02-02,12:35:00,832,90,238920,3400,0,0,0
2007-02-02,12:36:00,834,92,239390,3400,0,0,0
2007-02-02,12:37:00,834,92,239560,3400,0,0,0
2007-02-02,12:38:00,834,90,239460,3400,0,0,0
2007-02-02,12:39:00,828,86,238440,3400,0,0,0
2007-02-02,12:40:00,830,88,238850,3400,0,0,0
2007-02-02,12:41:00,828,84,238290,3400,0,0,0
2007-02-02,12:42:00,1094,82,238360,4600,0,0,0
2007-02-02,12:43:00,830,86,238820,3400,0,0,0
2007-02-02,12:44:00,830,86,239080,3400,0,0,0
2007-02-02,12:45:00,830,86,239040,3400,0,0,0
2007-02-02,12:46:00,828,84,238580,3400,0,0,0
2007-02-02,12:47:00,858,106,238270,3600,0,0,0
2007-02-02,12:48:00,936,212,238470,4e3,0,0,0
2007-02-02,12:49:00,936,216,239130,4e3,0,0,0
2007-02-02,12:50:00,932,216,238980,4e3,0,0,0
2007-02-02,12:51:00,930,216,238950,4e3,0,0,0
2007-02-02,12:52:00,982,264,239490,4200,0,0,0
2007-02-02,12:53:00,1004,320,239410,4400,0,0,0
2007-02-02,12:54:00,1006,322,239650,4400,0,0,0
2007-02-02,12:55:00,1012,320,239540,4400,0,0,0
2007-02-02,12:56:00,1004,324,239970,4400,0,0,0
2007-02-02,12:57:00,1010,320,239310,4400,0,0,0
2007-02-02,12:58:00,998,318,238970,4400,0,0,0
2007-02-02,12:59:00,1660,308,237850,7400,0,0,9e3
2007-02-02,13:00:00,2066,304,237560,8800,0,0,18e3
